#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR
#Tue Dec 22 11:33:27 CET 2015
tweets1609.xml=1,0;1,0;-1.0
tweets1385.xml=0,1;0,1;-1.0
tweets1135.xml=1,0;1,0;-1.0
tweets1490.xml=1,0;1,0;-1.0
tweets1655.xml=1,0;1,0;-1.0
tweets1596.xml=1,0;1,0;-1.0
tweets1405.xml=1,0;1,0;-1.0
tweets1240.xml=0,1;0,1;-1.0
tweets1181.xml=0,1;0,1;-1.0
tweets1346.xml=0,1;0,1;-1.0
tweets1510.xml=1,0;1,0;-1.0
tweets1451.xml=1,0;1,0;-1.0
tweets1616.xml=0,1;1,0;-1.0
tweets1392.xml=1,0;0,1;-1.0
tweets1089.xml=0,1;0,1;-1.0
tweets1201.xml=0,1;1,0;-1.0
tweets1142.xml=1,0;1,0;-1.0
tweets1307.xml=1,0;0,1;-1.0
tweets1662.xml=1,0;1,0;-1.0
tweets1412.xml=0,1;0,1;-1.0
tweets1353.xml=1,0;1,0;-1.0
tweets1103.xml=0,1;0,1;-1.0
tweets1623.xml=0,1;1,0;-1.0
tweets1096.xml=1,0;1,0;-1.0
tweets1314.xml=1,0;1,0;-1.0
tweets1360.xml=1,0;1,0;-1.0
tweets1057.xml=1,0;1,0;-1.0
tweets1110.xml=0,1;1,0;-1.0
tweets1630.xml=1,0;1,0;-1.0
tweets1571.xml=1,0;1,0;-1.0
tweets1268.xml=1,0;1,0;-1.0
tweets1321.xml=0,1;1,0;-1.0
tweets1018.xml=1,0;0,1;-1.0
tweets1538.xml=1,0;1,0;-1.0
tweets1479.xml=1,0;1,0;-1.0
tweets1229.xml=0,1;0,1;-1.0
tweets1064.xml=1,0;0,1;-1.0
tweets1275.xml=1,0;0,1;-1.0
tweets1025.xml=1,0;0,1;-1.0
tweets1545.xml=1,0;1,0;-1.0
tweets1486.xml=1,0;1,0;-1.0
tweets1236.xml=0,1;0,1;-1.0
tweets1071.xml=0,1;0,1;-1.0
tweets1177.xml=1,0;1,0;-1.0
tweets1506.xml=0,1;1,0;-1.0
tweets1282.xml=1,0;0,1;-1.0
tweets1447.xml=1,0;0,1;-1.0
tweets1388.xml=1,0;0,1;-1.0
tweets1032.xml=1,0;1,0;-1.0
tweets1138.xml=0,1;1,0;-1.0
tweets1552.xml=1,0;1,0;-1.0
tweets1493.xml=1,0;1,0;-1.0
tweets1658.xml=1,0;1,0;-1.0
tweets1599.xml=1,0;1,0;-1.0
tweets1243.xml=0,1;0,1;-1.0
tweets1408.xml=1,0;1,0;-1.0
tweets1184.xml=1,0;0,1;-1.0
tweets1349.xml=0,1;0,1;-1.0
tweets1513.xml=1,0;1,0;-1.0
tweets1619.xml=1,0;1,0;-1.0
tweets1454.xml=1,0;1,0;-1.0
tweets1395.xml=1,0;0,1;-1.0
tweets1204.xml=0,1;1,0;-1.0
tweets1145.xml=1,0;0,1;-1.0
tweets1665.xml=1,0;1,0;-1.0
tweets1250.xml=1,0;0,1;-1.0
tweets1415.xml=1,0;1,0;-1.0
tweets1191.xml=0,1;0,1;-1.0
tweets1356.xml=1,0;1,0;-1.0
tweets1106.xml=1,0;0,1;-1.0
tweets1520.xml=0,1;1,0;-1.0
tweets1461.xml=0,1;0,1;-1.0
tweets1626.xml=1,0;1,0;-1.0
tweets1099.xml=1,0;0,1;-1.0
tweets1211.xml=0,1;1,0;-1.0
tweets1152.xml=0,1;1,0;-1.0
tweets1317.xml=1,0;1,0;-1.0
tweets1672.xml=0,1;1,0;-1.0
tweets1422.xml=1,0;1,0;-1.0
tweets1363.xml=1,0;0,1;-1.0
tweets1113.xml=0,1;1,0;-1.0
tweets1633.xml=1,0;1,0;-1.0
tweets1574.xml=1,0;1,0;-1.0
tweets1324.xml=0,1;1,0;-1.0
tweets1370.xml=0,1;1,0;-1.0
tweets1067.xml=1,0;1,0;-1.0
tweets1120.xml=1,0;0,1;-1.0
tweets1640.xml=1,0;1,0;-1.0
tweets1581.xml=1,0;1,0;-1.0
tweets1278.xml=1,0;0,1;-1.0
tweets1331.xml=1,0;1,0;-1.0
tweets1028.xml=0,1;0,1;-1.0
tweets1548.xml=1,0;1,0;-1.0
tweets1489.xml=0,1;1,0;-1.0
tweets1601.xml=0,1;1,0;-1.0
tweets1074.xml=1,0;0,1;-1.0
tweets1239.xml=1,0;0,1;-1.0
tweets1509.xml=1,0;1,0;-1.0
tweets1285.xml=1,0;1,0;-1.0
tweets1035.xml=1,0;0,1;-1.0
tweets1555.xml=1,0;1,0;-1.0
tweets1496.xml=1,0;1,0;-1.0
tweets1081.xml=1,0;0,1;-1.0
tweets1246.xml=0,1;0,1;-1.0
tweets1187.xml=1,0;1,0;-1.0
tweets1516.xml=1,0;1,0;-1.0
tweets1457.xml=0,1;0,1;-1.0
tweets1292.xml=1,0;0,1;-1.0
tweets1398.xml=0,1;0,1;-1.0
tweets1042.xml=0,1;0,1;-1.0
tweets1207.xml=1,0;1,0;-1.0
tweets1148.xml=1,0;1,0;-1.0
tweets1562.xml=1,0;1,0;-1.0
tweets1668.xml=1,0;1,0;-1.0
tweets1253.xml=1,0;1,0;-1.0
tweets1418.xml=1,0;1,0;-1.0
tweets1194.xml=1,0;0,1;-1.0
tweets1359.xml=1,0;1,0;-1.0
tweets1109.xml=1,0;1,0;-1.0
tweets1523.xml=1,0;1,0;-1.0
tweets1629.xml=1,0;0,1;-1.0
tweets1464.xml=1,0;1,0;-1.0
tweets1214.xml=1,0;0,1;-1.0
tweets1155.xml=1,0;1,0;-1.0
tweets1260.xml=1,0;1,0;-1.0
tweets1425.xml=0,1;1,0;-1.0
tweets1366.xml=0,1;1,0;-1.0
tweets1010.xml=0,1;0,1;-1.0
tweets1116.xml=1,0;1,0;-1.0
tweets1530.xml=1,0;1,0;-1.0
tweets1636.xml=0,1;1,0;-1.0
tweets1471.xml=1,0;1,0;-1.0
tweets1577.xml=1,0;1,0;-1.0
tweets1221.xml=1,0;0,1;-1.0
tweets1327.xml=0,1;1,0;-1.0
tweets1162.xml=1,0;0,1;-1.0
tweets1432.xml=0,1;1,0;-1.0
tweets1373.xml=0,1;0,1;-1.0
tweets1123.xml=1,0;1,0;-1.0
tweets1643.xml=0,1;1,0;-1.0
tweets1584.xml=1,0;1,0;-1.0
tweets1334.xml=1,0;0,1;-1.0
tweets1604.xml=1,0;1,0;-1.0
tweets1380.xml=0,1;1,0;-1.0
tweets1077.xml=1,0;1,0;-1.0
tweets1130.xml=1,0;1,0;-1.0
tweets1650.xml=1,0;1,0;-1.0
tweets1591.xml=1,0;1,0;-1.0
tweets1288.xml=1,0;1,0;-1.0
tweets1400.xml=1,0;1,0;-1.0
tweets1341.xml=1,0;1,0;-1.0
tweets1038.xml=1,0;0,1;-1.0
tweets1558.xml=1,0;1,0;-1.0
tweets1499.xml=1,0;1,0;-1.0
tweets1611.xml=1,0;0,1;-1.0
tweets1084.xml=1,0;1,0;-1.0
tweets1249.xml=1,0;1,0;-1.0
tweets1302.xml=1,0;1,0;-1.0
tweets1519.xml=0,1;1,0;-1.0
tweets1295.xml=1,0;1,0;-1.0
tweets1045.xml=1,0;0,1;-1.0
tweets1565.xml=0,1;1,0;-1.0
tweets1256.xml=1,0;1,0;-1.0
tweets1091.xml=1,0;0,1;-1.0
tweets1197.xml=1,0;1,0;-1.0
tweets1526.xml=1,0;1,0;-1.0
tweets1467.xml=1,0;1,0;-1.0
tweets1052.xml=1,0;0,1;-1.0
tweets1217.xml=1,0;1,0;-1.0
tweets1158.xml=1,0;0,1;-1.0
tweets1263.xml=1,0;0,1;-1.0
tweets1428.xml=0,1;0,1;-1.0
tweets1369.xml=1,0;1,0;-1.0
tweets1013.xml=0,1;0,1;-1.0
tweets1119.xml=0,1;1,0;-1.0
tweets1533.xml=1,0;1,0;-1.0
tweets1474.xml=0,1;1,0;-1.0
tweets1639.xml=0,1;1,0;-1.0
tweets1224.xml=1,0;1,0;-1.0
tweets1165.xml=1,0;1,0;-1.0
tweets1270.xml=1,0;1,0;-1.0
tweets1435.xml=1,0;0,1;-1.0
tweets1376.xml=1,0;0,1;-1.0
tweets1020.xml=0,1;1,0;-1.0
tweets1126.xml=0,1;0,1;-1.0
tweets1540.xml=1,0;1,0;-1.0
tweets1481.xml=1,0;1,0;-1.0
tweets1646.xml=1,0;1,0;-1.0
tweets1587.xml=1,0;1,0;-1.0
tweets1231.xml=1,0;0,1;-1.0
tweets1337.xml=1,0;1,0;-1.0
tweets1172.xml=1,0;0,1;-1.0
tweets1501.xml=0,1;1,0;-1.0
tweets1442.xml=0,1;1,0;-1.0
tweets1607.xml=0,1;0,1;-1.0
tweets1383.xml=1,0;1,0;-1.0
tweets1133.xml=0,1;0,1;-1.0
tweets1653.xml=1,0;1,0;-1.0
tweets1594.xml=1,0;1,0;-1.0
tweets1403.xml=1,0;1,0;-1.0
tweets1344.xml=1,0;1,0;-1.0
tweets1614.xml=1,0;1,0;-1.0
tweets1390.xml=1,0;0,1;-1.0
tweets1087.xml=1,0;1,0;-1.0
tweets1140.xml=0,1;1,0;-1.0
tweets1305.xml=1,0;1,0;-1.0
tweets1660.xml=1,0;1,0;-1.0
tweets1298.xml=1,0;1,0;-1.0
tweets1410.xml=1,0;1,0;-1.0
tweets1351.xml=0,1;0,1;-1.0
tweets1048.xml=1,0;0,1;-1.0
tweets1101.xml=1,0;1,0;-1.0
tweets1568.xml=0,1;1,0;-1.0
tweets1621.xml=1,0;1,0;-1.0
tweets1094.xml=1,0;1,0;-1.0
tweets1259.xml=1,0;0,1;-1.0
tweets1312.xml=1,0;0,1;-1.0
tweets1009.xml=1,0;0,1;-1.0
tweets1529.xml=1,0;1,0;-1.0
tweets1055.xml=1,0;1,0;-1.0
tweets1266.xml=1,0;1,0;-1.0
tweets1016.xml=1,0;0,1;-1.0
tweets1536.xml=1,0;1,0;-1.0
tweets1477.xml=1,0;1,0;-1.0
tweets1227.xml=1,0;0,1;-1.0
tweets1062.xml=1,0;1,0;-1.0
tweets1168.xml=1,0;1,0;-1.0
tweets1273.xml=1,0;0,1;-1.0
tweets1438.xml=1,0;1,0;-1.0
tweets1379.xml=1,0;0,1;-1.0
tweets1023.xml=1,0;1,0;-1.0
tweets1129.xml=1,0;1,0;-1.0
tweets1543.xml=1,0;1,0;-1.0
tweets1484.xml=1,0;1,0;-1.0
tweets1649.xml=0,1;1,0;-1.0
tweets1234.xml=1,0;1,0;-1.0
tweets1175.xml=1,0;1,0;-1.0
tweets1504.xml=1,0;1,0;-1.0
tweets1280.xml=0,1;0,1;-1.0
tweets1445.xml=0,1;1,0;-1.0
tweets1386.xml=1,0;1,0;-1.0
tweets1030.xml=1,0;0,1;-1.0
tweets1136.xml=1,0;0,1;-1.0
tweets1550.xml=1,0;1,0;-1.0
tweets1491.xml=1,0;1,0;-1.0
tweets1656.xml=0,1;1,0;-1.0
tweets1597.xml=1,0;1,0;-1.0
tweets1406.xml=1,0;1,0;-1.0
tweets1241.xml=0,1;0,1;-1.0
tweets1182.xml=1,0;1,0;-1.0
tweets1347.xml=1,0;1,0;-1.0
tweets1511.xml=1,0;1,0;-1.0
tweets1452.xml=1,0;1,0;-1.0
tweets1617.xml=1,0;1,0;-1.0
tweets1393.xml=1,0;0,1;-1.0
tweets1202.xml=1,0;0,1;-1.0
tweets1143.xml=0,1;1,0;-1.0
tweets1308.xml=1,0;0,1;-1.0
tweets1663.xml=1,0;1,0;-1.0
tweets1413.xml=1,0;0,1;-1.0
tweets1354.xml=0,1;0,1;-1.0
tweets1104.xml=0,1;0,1;-1.0
tweets1624.xml=1,0;1,0;-1.0
tweets1097.xml=1,0;1,0;-1.0
tweets1150.xml=1,0;0,1;-1.0
tweets1315.xml=1,0;1,0;-1.0
tweets1670.xml=1,0;1,0;-1.0
tweets1420.xml=0,1;0,1;-1.0
tweets1361.xml=1,0;1,0;-1.0
tweets1058.xml=1,0;1,0;-1.0
tweets1111.xml=1,0;1,0;-1.0
tweets1631.xml=1,0;1,0;-1.0
tweets1572.xml=0,1;1,0;-1.0
tweets1269.xml=1,0;1,0;-1.0
tweets1322.xml=1,0;1,0;-1.0
tweets1019.xml=0,1;0,1;-1.0
tweets1539.xml=0,1;1,0;-1.0
tweets1065.xml=1,0;1,0;-1.0
tweets1276.xml=0,1;0,1;-1.0
tweets1026.xml=1,0;1,0;-1.0
tweets1546.xml=0,1;1,0;-1.0
tweets1487.xml=1,0;1,0;-1.0
tweets1237.xml=0,1;0,1;-1.0
tweets1072.xml=1,0;0,1;-1.0
tweets1178.xml=1,0;1,0;-1.0
tweets1507.xml=1,0;1,0;-1.0
tweets1283.xml=1,0;0,1;-1.0
tweets1448.xml=1,0;0,1;-1.0
tweets1389.xml=1,0;1,0;-1.0
tweets1033.xml=0,1;1,0;-1.0
tweets1139.xml=1,0;1,0;-1.0
tweets1553.xml=1,0;1,0;-1.0
tweets1494.xml=1,0;1,0;-1.0
tweets1659.xml=1,0;1,0;-1.0
tweets1244.xml=0,1;0,1;-1.0
tweets1409.xml=1,0;0,1;-1.0
tweets1185.xml=1,0;1,0;-1.0
tweets1514.xml=1,0;1,0;-1.0
tweets1290.xml=1,0;1,0;-1.0
tweets1455.xml=1,0;1,0;-1.0
tweets1396.xml=1,0;1,0;-1.0
tweets1040.xml=1,0;1,0;-1.0
tweets1205.xml=1,0;0,1;-1.0
tweets1146.xml=1,0;1,0;-1.0
tweets1560.xml=1,0;1,0;-1.0
tweets1666.xml=1,0;1,0;-1.0
tweets1416.xml=1,0;0,1;-1.0
tweets1251.xml=0,1;0,1;-1.0
tweets1192.xml=0,1;0,1;-1.0
tweets1357.xml=1,0;1,0;-1.0
tweets1107.xml=1,0;1,0;-1.0
tweets1521.xml=1,0;1,0;-1.0
tweets1627.xml=1,0;1,0;-1.0
tweets1462.xml=0,1;1,0;-1.0
tweets1212.xml=1,0;0,1;-1.0
tweets1318.xml=1,0;1,0;-1.0
tweets1153.xml=1,0;1,0;-1.0
tweets1423.xml=1,0;1,0;-1.0
tweets1364.xml=1,0;1,0;-1.0
tweets1114.xml=1,0;1,0;-1.0
tweets1634.xml=1,0;1,0;-1.0
tweets1575.xml=1,0;1,0;-1.0
tweets1325.xml=1,0;1,0;-1.0
tweets1160.xml=0,1;0,1;-1.0
tweets1430.xml=1,0;1,0;-1.0
tweets1371.xml=1,0;1,0;-1.0
tweets1068.xml=1,0;0,1;-1.0
tweets1121.xml=1,0;1,0;-1.0
tweets1641.xml=1,0;0,1;-1.0
tweets1582.xml=1,0;1,0;-1.0
tweets1279.xml=0,1;0,1;-1.0
tweets1332.xml=0,1;0,1;-1.0
tweets1029.xml=0,1;1,0;-1.0
tweets1549.xml=0,1;1,0;-1.0
tweets1602.xml=1,0;1,0;-1.0
tweets1075.xml=0,1;0,1;-1.0
tweets1286.xml=1,0;1,0;-1.0
tweets1036.xml=1,0;0,1;-1.0
tweets1556.xml=1,0;1,0;-1.0
tweets1497.xml=1,0;1,0;-1.0
tweets1082.xml=0,1;1,0;-1.0
tweets1247.xml=1,0;1,0;-1.0
tweets1188.xml=1,0;1,0;-1.0
tweets1300.xml=1,0;1,0;-1.0
tweets1517.xml=1,0;1,0;-1.0
tweets1293.xml=1,0;1,0;-1.0
tweets1458.xml=1,0;0,1;-1.0
tweets1399.xml=1,0;1,0;-1.0
tweets1043.xml=0,1;0,1;-1.0
tweets1208.xml=1,0;1,0;-1.0
tweets1149.xml=0,1;1,0;-1.0
tweets1563.xml=1,0;1,0;-1.0
tweets1669.xml=1,0;1,0;-1.0
tweets1254.xml=0,1;0,1;-1.0
tweets1419.xml=0,1;0,1;-1.0
tweets1195.xml=0,1;0,1;-1.0
tweets1524.xml=0,1;1,0;-1.0
tweets1465.xml=1,0;0,1;-1.0
tweets1050.xml=1,0;1,0;-1.0
tweets1215.xml=1,0;1,0;-1.0
tweets1156.xml=0,1;1,0;-1.0
tweets1261.xml=1,0;1,0;-1.0
tweets1426.xml=0,1;0,1;-1.0
tweets1367.xml=0,1;0,1;-1.0
tweets1011.xml=1,0;1,0;-1.0
tweets1117.xml=1,0;1,0;-1.0
tweets1531.xml=1,0;1,0;-1.0
tweets1637.xml=1,0;1,0;-1.0
tweets1472.xml=1,0;0,1;-1.0
tweets1578.xml=1,0;1,0;-1.0
tweets1222.xml=1,0;0,1;-1.0
tweets1163.xml=1,0;1,0;-1.0
tweets1328.xml=1,0;1,0;-1.0
tweets1433.xml=1,0;0,1;-1.0
tweets1374.xml=1,0;0,1;-1.0
tweets1124.xml=0,1;0,1;-1.0
tweets1644.xml=0,1;1,0;-1.0
tweets1585.xml=1,0;1,0;-1.0
tweets1335.xml=1,0;1,0;-1.0
tweets1170.xml=1,0;1,0;-1.0
tweets1440.xml=1,0;1,0;-1.0
tweets1605.xml=1,0;1,0;-1.0
tweets1381.xml=0,1;1,0;-1.0
tweets1078.xml=1,0;1,0;-1.0
tweets1131.xml=0,1;0,1;-1.0
tweets1651.xml=1,0;1,0;-1.0
tweets1592.xml=1,0;1,0;-1.0
tweets1289.xml=1,0;1,0;-1.0
tweets1401.xml=1,0;1,0;-1.0
tweets1342.xml=1,0;1,0;-1.0
tweets1039.xml=1,0;0,1;-1.0
tweets1559.xml=1,0;1,0;-1.0
tweets1612.xml=1,0;1,0;-1.0
tweets1085.xml=1,0;1,0;-1.0
tweets1303.xml=1,0;1,0;-1.0
tweets1296.xml=1,0;0,1;-1.0
tweets1046.xml=1,0;0,1;-1.0
tweets1566.xml=1,0;1,0;-1.0
tweets1092.xml=1,0;1,0;-1.0
tweets1257.xml=1,0;1,0;-1.0
tweets1198.xml=0,1;0,1;-1.0
tweets1310.xml=1,0;1,0;-1.0
tweets1527.xml=1,0;1,0;-1.0
tweets1468.xml=1,0;1,0;-1.0
tweets1218.xml=1,0;0,1;-1.0
tweets1053.xml=0,1;0,1;-1.0
tweets1159.xml=1,0;1,0;-1.0
tweets1264.xml=1,0;1,0;-1.0
tweets1429.xml=1,0;1,0;-1.0
tweets1014.xml=1,0;0,1;-1.0
tweets1534.xml=1,0;1,0;-1.0
tweets1475.xml=1,0;1,0;-1.0
tweets1060.xml=1,0;1,0;-1.0
tweets1225.xml=1,0;1,0;-1.0
tweets1166.xml=1,0;1,0;-1.0
tweets1271.xml=0,1;0,1;-1.0
tweets1436.xml=1,0;0,1;-1.0
tweets1377.xml=1,0;1,0;-1.0
tweets1021.xml=0,1;0,1;-1.0
tweets1127.xml=1,0;0,1;-1.0
tweets1541.xml=1,0;1,0;-1.0
tweets1482.xml=1,0;1,0;-1.0
tweets1647.xml=0,1;1,0;-1.0
tweets1588.xml=1,0;1,0;-1.0
tweets1232.xml=0,1;0,1;-1.0
tweets1173.xml=0,1;0,1;-1.0
tweets1338.xml=1,0;1,0;-1.0
tweets1502.xml=1,0;1,0;-1.0
tweets1443.xml=1,0;1,0;-1.0
tweets1608.xml=0,1;0,1;-1.0
tweets1384.xml=0,1;0,1;-1.0
tweets1134.xml=1,0;1,0;-1.0
tweets1654.xml=0,1;1,0;-1.0
tweets1595.xml=1,0;1,0;-1.0
tweets1404.xml=1,0;1,0;-1.0
tweets1180.xml=1,0;0,1;-1.0
tweets1345.xml=1,0;1,0;-1.0
tweets1450.xml=1,0;1,0;-1.0
tweets1615.xml=0,1;1,0;-1.0
tweets1391.xml=0,1;0,1;-1.0
tweets1088.xml=0,1;0,1;-1.0
tweets1200.xml=0,1;0,1;-1.0
tweets1141.xml=0,1;0,1;-1.0
tweets1306.xml=1,0;0,1;-1.0
tweets1661.xml=1,0;1,0;-1.0
tweets1299.xml=1,0;1,0;-1.0
tweets1411.xml=1,0;1,0;-1.0
tweets1352.xml=1,0;1,0;-1.0
tweets1049.xml=1,0;1,0;-1.0
tweets1102.xml=1,0;1,0;-1.0
tweets1569.xml=0,1;1,0;-1.0
tweets1622.xml=1,0;1,0;-1.0
tweets1095.xml=1,0;1,0;-1.0
tweets1313.xml=1,0;1,0;-1.0
tweets1056.xml=1,0;0,1;-1.0
tweets1570.xml=1,0;1,0;-1.0
tweets1267.xml=0,1;0,1;-1.0
tweets1320.xml=1,0;1,0;-1.0
tweets1017.xml=1,0;0,1;-1.0
tweets1537.xml=0,1;1,0;-1.0
tweets1478.xml=1,0;1,0;-1.0
tweets1228.xml=0,1;0,1;-1.0
tweets1063.xml=0,1;0,1;-1.0
tweets1169.xml=0,1;1,0;-1.0
tweets1274.xml=1,0;1,0;-1.0
tweets1439.xml=1,0;1,0;-1.0
tweets1024.xml=0,1;0,1;-1.0
tweets1544.xml=1,0;1,0;-1.0
tweets1485.xml=1,0;1,0;-1.0
tweets1235.xml=1,0;1,0;-1.0
tweets1070.xml=0,1;0,1;-1.0
tweets1176.xml=1,0;1,0;-1.0
tweets1505.xml=1,0;1,0;-1.0
tweets1281.xml=1,0;0,1;-1.0
tweets1446.xml=1,0;1,0;-1.0
tweets1387.xml=0,1;1,0;-1.0
tweets1031.xml=1,0;0,1;-1.0
tweets1137.xml=1,0;1,0;-1.0
tweets1551.xml=1,0;1,0;-1.0
tweets1492.xml=1,0;1,0;-1.0
tweets1657.xml=0,1;1,0;-1.0
tweets1598.xml=1,0;1,0;-1.0
tweets1242.xml=1,0;1,0;-1.0
tweets1407.xml=1,0;1,0;-1.0
tweets1183.xml=1,0;1,0;-1.0
tweets1348.xml=0,1;0,1;-1.0
tweets1512.xml=1,0;1,0;-1.0
tweets1618.xml=1,0;1,0;-1.0
tweets1453.xml=1,0;1,0;-1.0
tweets1394.xml=0,1;1,0;-1.0
tweets1203.xml=1,0;1,0;-1.0
tweets1309.xml=1,0;0,1;-1.0
tweets1144.xml=1,0;1,0;-1.0
tweets1664.xml=1,0;1,0;-1.0
tweets1414.xml=1,0;1,0;-1.0
tweets1190.xml=0,1;0,1;-1.0
tweets1355.xml=1,0;1,0;-1.0
tweets1105.xml=1,0;1,0;-1.0
tweets1460.xml=1,0;1,0;-1.0
tweets1625.xml=1,0;1,0;-1.0
tweets1098.xml=1,0;1,0;-1.0
tweets1210.xml=1,0;1,0;-1.0
tweets1151.xml=1,0;1,0;-1.0
tweets1316.xml=1,0;1,0;-1.0
tweets1671.xml=0,1;1,0;-1.0
tweets1421.xml=0,1;1,0;-1.0
tweets1362.xml=1,0;0,1;-1.0
tweets1059.xml=1,0;0,1;-1.0
tweets1112.xml=1,0;0,1;-1.0
tweets1632.xml=1,0;1,0;-1.0
tweets1573.xml=1,0;1,0;-1.0
tweets1323.xml=1,0;0,1;-1.0
tweets1066.xml=1,0;0,1;-1.0
tweets1580.xml=1,0;1,0;-1.0
tweets1277.xml=1,0;1,0;-1.0
tweets1330.xml=1,0;1,0;-1.0
tweets1027.xml=1,0;0,1;-1.0
tweets1547.xml=1,0;1,0;-1.0
tweets1488.xml=1,0;1,0;-1.0
tweets1600.xml=1,0;1,0;-1.0
tweets1073.xml=1,0;0,1;-1.0
tweets1238.xml=1,0;0,1;-1.0
tweets1179.xml=0,1;0,1;-1.0
tweets1508.xml=1,0;1,0;-1.0
tweets1449.xml=0,1;1,0;-1.0
tweets1284.xml=1,0;1,0;-1.0
tweets1034.xml=1,0;0,1;-1.0
tweets1554.xml=1,0;1,0;-1.0
tweets1495.xml=1,0;1,0;-1.0
tweets1245.xml=0,1;0,1;-1.0
tweets1080.xml=1,0;1,0;-1.0
tweets1186.xml=0,1;0,1;-1.0
tweets1515.xml=1,0;1,0;-1.0
tweets1291.xml=1,0;1,0;-1.0
tweets1456.xml=0,1;0,1;-1.0
tweets1397.xml=1,0;0,1;-1.0
tweets1041.xml=1,0;1,0;-1.0
tweets1206.xml=1,0;1,0;-1.0
tweets1147.xml=1,0;1,0;-1.0
tweets1561.xml=1,0;1,0;-1.0
tweets1667.xml=1,0;1,0;-1.0
tweets1252.xml=0,1;1,0;-1.0
tweets1417.xml=1,0;1,0;-1.0
tweets1358.xml=1,0;1,0;-1.0
tweets1193.xml=1,0;0,1;-1.0
tweets1108.xml=1,0;1,0;-1.0
tweets1522.xml=1,0;1,0;-1.0
tweets1463.xml=1,0;0,1;-1.0
tweets1628.xml=1,0;1,0;-1.0
tweets1213.xml=1,0;1,0;-1.0
tweets1319.xml=1,0;1,0;-1.0
tweets1154.xml=1,0;1,0;-1.0
tweets1424.xml=1,0;1,0;-1.0
tweets1365.xml=1,0;0,1;-1.0
tweets1115.xml=1,0;0,1;-1.0
tweets1635.xml=1,0;0,1;-1.0
tweets1470.xml=1,0;1,0;-1.0
tweets1576.xml=1,0;1,0;-1.0
tweets1220.xml=1,0;0,1;-1.0
tweets1326.xml=1,0;1,0;-1.0
tweets1161.xml=1,0;0,1;-1.0
tweets1431.xml=1,0;1,0;-1.0
tweets1372.xml=0,1;0,1;-1.0
