#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=NONE 1=STANCE
#Sun Dec 27 13:16:39 CET 2015
tweets1682.xml=0,1;0,1;-1.0
tweets1847.xml=0,1;0,1;-1.0
tweets2202.xml=0,1;0,1;-1.0
tweets2143.xml=1,0;0,1;-1.0
tweets1952.xml=0,1;1,0;-1.0
tweets1893.xml=0,1;0,1;-1.0
tweets1702.xml=0,1;1,0;-1.0
tweets1808.xml=0,1;0,1;-1.0
tweets2104.xml=0,1;0,1;-1.0
tweets1913.xml=0,1;0,1;-1.0
tweets1854.xml=0,1;1,0;-1.0
tweets2097.xml=0,1;0,1;-1.0
tweets2150.xml=0,1;0,1;-1.0
tweets1815.xml=0,1;1,0;-1.0
tweets2058.xml=0,1;1,0;-1.0
tweets2111.xml=0,1;0,1;-1.0
tweets1920.xml=0,1;0,1;-1.0
tweets1861.xml=0,1;0,1;-1.0
tweets2269.xml=0,1;0,1;-1.0
tweets2019.xml=0,1;0,1;-1.0
tweets1769.xml=0,1;0,1;-1.0
tweets1822.xml=0,1;0,1;-1.0
tweets2065.xml=0,1;0,1;-1.0
tweets2276.xml=0,1;0,1;-1.0
tweets2026.xml=0,1;0,1;-1.0
tweets1776.xml=0,1;0,1;-1.0
tweets2072.xml=0,1;0,1;-1.0
tweets2237.xml=0,1;0,1;-1.0
tweets2178.xml=0,1;0,1;-1.0
tweets1987.xml=0,1;0,1;-1.0
tweets1737.xml=0,1;1,0;-1.0
tweets2283.xml=0,1;0,1;-1.0
tweets1678.xml=0,1;0,1;-1.0
tweets2033.xml=0,1;1,0;-1.0
tweets2139.xml=0,1;0,1;-1.0
tweets1948.xml=0,1;1,0;-1.0
tweets1783.xml=0,1;0,1;-1.0
tweets1889.xml=1,0;1,0;-1.0
tweets2303.xml=0,1;0,1;-1.0
tweets2244.xml=1,0;1,0;-1.0
tweets2185.xml=1,0;0,1;-1.0
tweets1994.xml=0,1;0,1;-1.0
tweets1909.xml=0,1;0,1;-1.0
tweets1744.xml=0,1;1,0;-1.0
tweets1685.xml=0,1;0,1;-1.0
tweets2290.xml=1,0;0,1;-1.0
tweets2040.xml=0,1;1,0;-1.0
tweets2205.xml=1,0;0,1;-1.0
tweets2146.xml=0,1;0,1;-1.0
tweets1790.xml=0,1;0,1;-1.0
tweets1955.xml=0,1;0,1;-1.0
tweets1896.xml=0,1;0,1;-1.0
tweets1705.xml=0,1;0,1;-1.0
tweets2310.xml=0,1;0,1;-1.0
tweets2251.xml=0,1;1,0;-1.0
tweets2192.xml=0,1;0,1;-1.0
tweets2001.xml=0,1;1,0;-1.0
tweets2107.xml=0,1;0,1;-1.0
tweets1751.xml=0,1;1,0;-1.0
tweets1916.xml=0,1;0,1;-1.0
tweets1857.xml=0,1;0,1;-1.0
tweets1692.xml=0,1;0,1;-1.0
tweets2212.xml=0,1;0,1;-1.0
tweets2153.xml=0,1;0,1;-1.0
tweets1962.xml=0,1;0,1;-1.0
tweets1712.xml=0,1;0,1;-1.0
tweets1818.xml=0,1;0,1;-1.0
tweets2114.xml=0,1;0,1;-1.0
tweets1923.xml=0,1;1,0;-1.0
tweets1864.xml=1,0;0,1;-1.0
tweets2160.xml=0,1;0,1;-1.0
tweets1825.xml=0,1;0,1;-1.0
tweets2068.xml=0,1;0,1;-1.0
tweets2121.xml=0,1;0,1;-1.0
tweets1930.xml=1,0;0,1;-1.0
tweets1871.xml=0,1;0,1;-1.0
tweets2279.xml=0,1;0,1;-1.0
tweets2029.xml=0,1;1,0;-1.0
tweets1779.xml=0,1;1,0;-1.0
tweets1832.xml=0,1;0,1;-1.0
tweets2075.xml=0,1;1,0;-1.0
tweets2286.xml=1,0;0,1;-1.0
tweets2036.xml=0,1;1,0;-1.0
tweets1786.xml=0,1;1,0;-1.0
tweets2306.xml=0,1;0,1;-1.0
tweets2247.xml=1,0;1,0;-1.0
tweets2082.xml=0,1;0,1;-1.0
tweets2188.xml=0,1;0,1;-1.0
tweets1997.xml=1,0;1,0;-1.0
tweets1747.xml=1,0;1,0;-1.0
tweets1688.xml=1,0;1,0;-1.0
tweets2293.xml=0,1;0,1;-1.0
tweets1800.xml=1,0;0,1;-1.0
tweets2043.xml=0,1;0,1;-1.0
tweets2208.xml=0,1;0,1;-1.0
tweets2149.xml=0,1;0,1;-1.0
tweets1793.xml=0,1;0,1;-1.0
tweets1958.xml=1,0;1,0;-1.0
tweets1899.xml=0,1;1,0;-1.0
tweets1708.xml=1,0;1,0;-1.0
tweets2254.xml=0,1;0,1;-1.0
tweets2195.xml=1,0;0,1;-1.0
tweets2004.xml=0,1;0,1;-1.0
tweets1919.xml=0,1;1,0;-1.0
tweets1754.xml=0,1;0,1;-1.0
tweets1695.xml=0,1;0,1;-1.0
tweets2050.xml=1,0;1,0;-1.0
tweets2215.xml=0,1;0,1;-1.0
tweets2156.xml=0,1;0,1;-1.0
tweets1965.xml=0,1;0,1;-1.0
tweets1715.xml=0,1;0,1;-1.0
tweets2261.xml=0,1;1,0;-1.0
tweets2011.xml=0,1;1,0;-1.0
tweets2117.xml=1,0;0,1;-1.0
tweets1926.xml=0,1;0,1;-1.0
tweets1761.xml=0,1;0,1;-1.0
tweets1867.xml=0,1;0,1;-1.0
tweets2222.xml=0,1;0,1;-1.0
tweets2163.xml=0,1;0,1;-1.0
tweets1972.xml=1,0;1,0;-1.0
tweets1722.xml=0,1;0,1;-1.0
tweets1828.xml=0,1;0,1;-1.0
tweets2124.xml=0,1;0,1;-1.0
tweets1933.xml=0,1;0,1;-1.0
tweets1874.xml=0,1;0,1;-1.0
tweets2170.xml=1,0;0,1;-1.0
tweets1835.xml=0,1;1,0;-1.0
tweets2078.xml=0,1;0,1;-1.0
tweets2131.xml=0,1;0,1;-1.0
tweets1940.xml=0,1;0,1;-1.0
tweets1881.xml=0,1;0,1;-1.0
tweets2289.xml=0,1;0,1;-1.0
tweets2039.xml=0,1;0,1;-1.0
tweets1789.xml=0,1;0,1;-1.0
tweets1901.xml=0,1;0,1;-1.0
tweets1842.xml=0,1;0,1;-1.0
tweets2309.xml=0,1;0,1;-1.0
tweets2085.xml=0,1;0,1;-1.0
tweets2296.xml=0,1;0,1;-1.0
tweets1803.xml=0,1;0,1;-1.0
tweets2046.xml=0,1;0,1;-1.0
tweets1796.xml=0,1;0,1;-1.0
tweets2257.xml=0,1;0,1;-1.0
tweets2092.xml=0,1;0,1;-1.0
tweets2198.xml=0,1;0,1;-1.0
tweets2007.xml=0,1;0,1;-1.0
tweets1757.xml=0,1;0,1;-1.0
tweets1698.xml=0,1;0,1;-1.0
tweets1810.xml=0,1;0,1;-1.0
tweets2053.xml=0,1;1,0;-1.0
tweets2218.xml=0,1;1,0;-1.0
tweets2159.xml=1,0;0,1;-1.0
tweets1968.xml=0,1;1,0;-1.0
tweets1718.xml=1,0;1,0;-1.0
tweets2264.xml=0,1;1,0;-1.0
tweets2014.xml=0,1;1,0;-1.0
tweets1929.xml=0,1;0,1;-1.0
tweets1764.xml=1,0;1,0;-1.0
tweets2060.xml=1,0;1,0;-1.0
tweets2225.xml=0,1;0,1;-1.0
tweets2166.xml=0,1;0,1;-1.0
tweets1975.xml=0,1;1,0;-1.0
tweets1725.xml=0,1;1,0;-1.0
tweets2271.xml=0,1;0,1;-1.0
tweets2021.xml=0,1;0,1;-1.0
tweets2127.xml=0,1;0,1;-1.0
tweets1771.xml=0,1;0,1;-1.0
tweets1936.xml=1,0;1,0;-1.0
tweets1877.xml=0,1;0,1;-1.0
tweets2232.xml=0,1;0,1;-1.0
tweets2173.xml=0,1;0,1;-1.0
tweets1982.xml=0,1;0,1;-1.0
tweets1732.xml=0,1;0,1;-1.0
tweets1673.xml=0,1;0,1;-1.0
tweets1838.xml=0,1;0,1;-1.0
tweets2134.xml=0,1;0,1;-1.0
tweets1943.xml=1,0;0,1;-1.0
tweets1884.xml=0,1;1,0;-1.0
tweets2180.xml=0,1;0,1;-1.0
tweets1904.xml=0,1;0,1;-1.0
tweets1680.xml=0,1;0,1;-1.0
tweets1845.xml=1,0;0,1;-1.0
tweets2088.xml=0,1;0,1;-1.0
tweets2200.xml=0,1;0,1;-1.0
tweets2141.xml=0,1;0,1;-1.0
tweets1950.xml=0,1;0,1;-1.0
tweets1891.xml=1,0;1,0;-1.0
tweets2299.xml=0,1;0,1;-1.0
tweets1700.xml=0,1;0,1;-1.0
tweets1806.xml=1,0;0,1;-1.0
tweets2049.xml=0,1;0,1;-1.0
tweets2102.xml=0,1;0,1;-1.0
tweets1799.xml=0,1;0,1;-1.0
tweets1911.xml=0,1;0,1;-1.0
tweets1852.xml=0,1;0,1;-1.0
tweets2095.xml=0,1;0,1;-1.0
tweets1813.xml=0,1;0,1;-1.0
tweets2056.xml=0,1;0,1;-1.0
tweets2267.xml=0,1;0,1;-1.0
tweets2017.xml=0,1;1,0;-1.0
tweets1767.xml=0,1;0,1;-1.0
tweets1820.xml=0,1;1,0;-1.0
tweets2063.xml=0,1;1,0;-1.0
tweets2228.xml=0,1;0,1;-1.0
tweets2169.xml=0,1;0,1;-1.0
tweets1978.xml=0,1;1,0;-1.0
tweets1728.xml=0,1;1,0;-1.0
tweets2274.xml=0,1;0,1;-1.0
tweets2024.xml=0,1;0,1;-1.0
tweets1774.xml=0,1;0,1;-1.0
tweets1939.xml=1,0;1,0;-1.0
tweets2070.xml=0,1;0,1;-1.0
tweets2235.xml=0,1;0,1;-1.0
tweets2176.xml=0,1;0,1;-1.0
tweets1985.xml=0,1;0,1;-1.0
tweets1735.xml=0,1;0,1;-1.0
tweets2281.xml=0,1;0,1;-1.0
tweets1676.xml=0,1;0,1;-1.0
tweets2031.xml=1,0;1,0;-1.0
tweets2137.xml=0,1;0,1;-1.0
tweets1946.xml=0,1;0,1;-1.0
tweets1781.xml=0,1;0,1;-1.0
tweets1887.xml=0,1;0,1;-1.0
tweets2301.xml=0,1;0,1;-1.0
tweets2242.xml=0,1;0,1;-1.0
tweets2183.xml=0,1;0,1;-1.0
tweets1992.xml=0,1;1,0;-1.0
tweets1742.xml=0,1;1,0;-1.0
tweets1907.xml=0,1;0,1;-1.0
tweets1683.xml=0,1;1,0;-1.0
tweets1848.xml=1,0;0,1;-1.0
tweets2203.xml=0,1;0,1;-1.0
tweets2144.xml=0,1;0,1;-1.0
tweets1953.xml=0,1;1,0;-1.0
tweets1894.xml=0,1;0,1;-1.0
tweets1703.xml=0,1;0,1;-1.0
tweets1809.xml=0,1;1,0;-1.0
tweets2190.xml=0,1;0,1;-1.0
tweets2105.xml=0,1;0,1;-1.0
tweets1914.xml=1,0;1,0;-1.0
tweets1690.xml=0,1;0,1;-1.0
tweets1855.xml=1,0;0,1;-1.0
tweets2098.xml=0,1;0,1;-1.0
tweets2210.xml=0,1;0,1;-1.0
tweets2151.xml=0,1;0,1;-1.0
tweets1960.xml=0,1;1,0;-1.0
tweets1710.xml=0,1;0,1;-1.0
tweets1816.xml=0,1;0,1;-1.0
tweets2059.xml=0,1;0,1;-1.0
tweets2112.xml=1,0;0,1;-1.0
tweets1921.xml=0,1;0,1;-1.0
tweets1862.xml=0,1;0,1;-1.0
tweets1823.xml=0,1;0,1;-1.0
tweets2066.xml=0,1;0,1;-1.0
tweets2277.xml=1,0;0,1;-1.0
tweets2027.xml=0,1;0,1;-1.0
tweets1777.xml=0,1;1,0;-1.0
tweets1830.xml=0,1;0,1;-1.0
tweets2073.xml=0,1;0,1;-1.0
tweets2238.xml=0,1;0,1;-1.0
tweets2179.xml=0,1;0,1;-1.0
tweets1988.xml=0,1;0,1;-1.0
tweets1738.xml=1,0;0,1;-1.0
tweets2284.xml=0,1;0,1;-1.0
tweets1679.xml=0,1;0,1;-1.0
tweets2034.xml=1,0;1,0;-1.0
tweets1949.xml=1,0;1,0;-1.0
tweets1784.xml=0,1;1,0;-1.0
tweets2304.xml=0,1;0,1;-1.0
tweets2080.xml=0,1;0,1;-1.0
tweets2245.xml=0,1;1,0;-1.0
tweets2186.xml=0,1;0,1;-1.0
tweets1995.xml=0,1;0,1;-1.0
tweets1745.xml=0,1;1,0;-1.0
tweets2291.xml=0,1;0,1;-1.0
tweets1686.xml=1,0;1,0;-1.0
tweets2206.xml=0,1;0,1;-1.0
tweets2041.xml=0,1;0,1;-1.0
tweets2147.xml=0,1;0,1;-1.0
tweets1791.xml=0,1;0,1;-1.0
tweets1956.xml=0,1;1,0;-1.0
tweets1897.xml=0,1;0,1;-1.0
tweets1706.xml=0,1;0,1;-1.0
tweets2311.xml=0,1;0,1;-1.0
tweets2252.xml=0,1;1,0;-1.0
tweets2193.xml=0,1;0,1;-1.0
tweets2002.xml=1,0;1,0;-1.0
tweets2108.xml=0,1;0,1;-1.0
tweets1752.xml=0,1;0,1;-1.0
tweets1917.xml=0,1;1,0;-1.0
tweets1858.xml=1,0;1,0;-1.0
tweets1693.xml=0,1;1,0;-1.0
tweets2213.xml=0,1;1,0;-1.0
tweets2154.xml=0,1;0,1;-1.0
tweets1963.xml=0,1;0,1;-1.0
tweets1713.xml=0,1;1,0;-1.0
tweets1819.xml=1,0;0,1;-1.0
tweets2115.xml=0,1;0,1;-1.0
tweets1924.xml=1,0;0,1;-1.0
tweets1865.xml=0,1;1,0;-1.0
tweets2220.xml=0,1;0,1;-1.0
tweets2161.xml=0,1;0,1;-1.0
tweets1970.xml=0,1;1,0;-1.0
tweets1720.xml=0,1;0,1;-1.0
tweets1826.xml=0,1;0,1;-1.0
tweets2069.xml=0,1;0,1;-1.0
tweets2122.xml=0,1;0,1;-1.0
tweets1931.xml=0,1;0,1;-1.0
tweets1872.xml=1,0;0,1;-1.0
tweets1833.xml=0,1;1,0;-1.0
tweets2076.xml=0,1;0,1;-1.0
tweets2287.xml=0,1;0,1;-1.0
tweets2037.xml=0,1;0,1;-1.0
tweets1787.xml=0,1;0,1;-1.0
tweets1840.xml=0,1;1,0;-1.0
tweets2307.xml=1,0;0,1;-1.0
tweets2248.xml=0,1;0,1;-1.0
tweets2083.xml=0,1;0,1;-1.0
tweets2189.xml=1,0;0,1;-1.0
tweets1998.xml=0,1;0,1;-1.0
tweets1748.xml=0,1;0,1;-1.0
tweets1689.xml=0,1;0,1;-1.0
tweets2294.xml=0,1;0,1;-1.0
tweets1801.xml=0,1;0,1;-1.0
tweets2044.xml=1,0;1,0;-1.0
tweets2209.xml=0,1;0,1;-1.0
tweets1794.xml=0,1;0,1;-1.0
tweets1959.xml=1,0;1,0;-1.0
tweets1709.xml=0,1;0,1;-1.0
tweets2255.xml=0,1;0,1;-1.0
tweets2090.xml=0,1;0,1;-1.0
tweets2196.xml=0,1;0,1;-1.0
tweets2005.xml=1,0;0,1;-1.0
tweets1755.xml=0,1;0,1;-1.0
tweets1696.xml=1,0;0,1;-1.0
tweets2051.xml=0,1;1,0;-1.0
tweets2216.xml=0,1;0,1;-1.0
tweets2157.xml=0,1;0,1;-1.0
tweets1966.xml=0,1;0,1;-1.0
tweets1716.xml=0,1;0,1;-1.0
tweets2262.xml=0,1;0,1;-1.0
tweets2012.xml=0,1;0,1;-1.0
tweets2118.xml=0,1;0,1;-1.0
tweets1927.xml=0,1;0,1;-1.0
tweets1762.xml=0,1;1,0;-1.0
tweets1868.xml=1,0;1,0;-1.0
tweets2223.xml=0,1;0,1;-1.0
tweets2164.xml=0,1;0,1;-1.0
tweets1973.xml=0,1;1,0;-1.0
tweets1723.xml=0,1;0,1;-1.0
tweets1829.xml=0,1;0,1;-1.0
tweets2125.xml=0,1;0,1;-1.0
tweets1934.xml=0,1;1,0;-1.0
tweets1875.xml=0,1;1,0;-1.0
tweets2230.xml=0,1;0,1;-1.0
tweets2171.xml=0,1;0,1;-1.0
tweets1980.xml=0,1;0,1;-1.0
tweets1730.xml=0,1;0,1;-1.0
tweets1836.xml=0,1;0,1;-1.0
tweets2079.xml=0,1;0,1;-1.0
tweets2132.xml=0,1;0,1;-1.0
tweets1941.xml=0,1;1,0;-1.0
tweets1882.xml=0,1;1,0;-1.0
tweets1902.xml=0,1;0,1;-1.0
tweets1843.xml=0,1;0,1;-1.0
tweets2086.xml=0,1;0,1;-1.0
tweets2297.xml=0,1;0,1;-1.0
tweets1804.xml=0,1;0,1;-1.0
tweets2047.xml=0,1;0,1;-1.0
tweets2100.xml=0,1;0,1;-1.0
tweets1797.xml=1,0;0,1;-1.0
tweets1850.xml=0,1;0,1;-1.0
tweets2258.xml=0,1;1,0;-1.0
tweets2093.xml=0,1;0,1;-1.0
tweets2199.xml=0,1;0,1;-1.0
tweets2008.xml=0,1;0,1;-1.0
tweets1758.xml=0,1;1,0;-1.0
tweets1699.xml=0,1;0,1;-1.0
tweets1811.xml=0,1;0,1;-1.0
tweets2054.xml=0,1;0,1;-1.0
tweets2219.xml=0,1;0,1;-1.0
tweets1969.xml=0,1;1,0;-1.0
tweets1719.xml=1,0;0,1;-1.0
tweets2265.xml=0,1;0,1;-1.0
tweets2015.xml=0,1;1,0;-1.0
tweets1765.xml=0,1;0,1;-1.0
tweets2061.xml=0,1;0,1;-1.0
tweets2226.xml=0,1;0,1;-1.0
tweets2167.xml=0,1;0,1;-1.0
tweets1976.xml=0,1;0,1;-1.0
tweets1726.xml=0,1;0,1;-1.0
tweets2272.xml=0,1;0,1;-1.0
tweets2022.xml=0,1;0,1;-1.0
tweets2128.xml=0,1;0,1;-1.0
tweets1937.xml=0,1;1,0;-1.0
tweets1772.xml=0,1;0,1;-1.0
tweets1878.xml=0,1;1,0;-1.0
tweets2233.xml=0,1;0,1;-1.0
tweets2174.xml=0,1;0,1;-1.0
tweets1983.xml=0,1;1,0;-1.0
tweets1733.xml=0,1;1,0;-1.0
tweets1674.xml=1,0;0,1;-1.0
tweets1839.xml=0,1;0,1;-1.0
tweets2135.xml=0,1;0,1;-1.0
tweets1944.xml=0,1;1,0;-1.0
tweets1885.xml=0,1;1,0;-1.0
tweets2240.xml=0,1;0,1;-1.0
tweets2181.xml=0,1;0,1;-1.0
tweets1990.xml=0,1;0,1;-1.0
tweets1905.xml=0,1;0,1;-1.0
tweets1740.xml=0,1;0,1;-1.0
tweets1681.xml=0,1;1,0;-1.0
tweets1846.xml=0,1;0,1;-1.0
tweets2089.xml=0,1;0,1;-1.0
tweets2201.xml=0,1;0,1;-1.0
tweets2142.xml=0,1;0,1;-1.0
tweets1951.xml=0,1;0,1;-1.0
tweets1892.xml=0,1;0,1;-1.0
tweets1701.xml=0,1;0,1;-1.0
tweets1807.xml=1,0;0,1;-1.0
tweets2103.xml=0,1;0,1;-1.0
tweets1912.xml=0,1;0,1;-1.0
tweets1853.xml=0,1;0,1;-1.0
tweets2096.xml=0,1;0,1;-1.0
tweets1814.xml=0,1;1,0;-1.0
tweets2057.xml=0,1;1,0;-1.0
tweets2110.xml=0,1;0,1;-1.0
tweets1860.xml=0,1;0,1;-1.0
tweets2268.xml=0,1;0,1;-1.0
tweets2018.xml=0,1;0,1;-1.0
tweets1768.xml=0,1;0,1;-1.0
tweets1821.xml=0,1;0,1;-1.0
tweets2064.xml=0,1;0,1;-1.0
tweets2229.xml=0,1;0,1;-1.0
tweets1979.xml=1,0;1,0;-1.0
tweets1729.xml=0,1;0,1;-1.0
tweets2275.xml=1,0;0,1;-1.0
tweets2025.xml=1,0;1,0;-1.0
tweets1775.xml=0,1;0,1;-1.0
