#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=NONE 1=STANCE
#Mon Jan 04 11:23:43 CET 2016
tweets341.xml=1,0;1,0;-1.0
tweets333.xml=0,1;0,1;-1.0
tweets110.xml=0,1;1,0;-1.0
tweets102.xml=0,1;0,1;-1.0
tweets325.xml=0,1;0,1;-1.0
tweets180.xml=0,1;1,0;-1.0
tweets172.xml=0,1;0,1;-1.0
tweets395.xml=0,1;0,1;-1.0
tweets387.xml=0,1;1,0;-1.0
tweets164.xml=0,1;1,0;-1.0
tweets156.xml=0,1;1,0;-1.0
tweets379.xml=0,1;1,0;-1.0
tweets411.xml=0,1;0,1;-1.0
tweets148.xml=0,1;1,0;-1.0
tweets403.xml=0,1;0,1;-1.0
tweets481.xml=0,1;0,1;-1.0
tweets250.xml=0,1;0,1;-1.0
tweets473.xml=0,1;0,1;-1.0
tweets242.xml=0,1;0,1;-1.0
tweets465.xml=0,1;0,1;-1.0
tweets234.xml=0,1;0,1;-1.0
tweets457.xml=0,1;0,1;-1.0
tweets449.xml=0,1;1,0;-1.0
tweets226.xml=0,1;0,1;-1.0
tweets218.xml=0,1;0,1;-1.0
tweets296.xml=0,1;0,1;-1.0
tweets551.xml=0,1;0,1;-1.0
tweets543.xml=0,1;0,1;-1.0
tweets288.xml=0,1;0,1;-1.0
tweets312.xml=0,1;0,1;-1.0
tweets535.xml=0,1;0,1;-1.0
tweets527.xml=0,1;0,1;-1.0
tweets304.xml=1,0;1,0;-1.0
tweets519.xml=0,1;0,1;-1.0
tweets597.xml=0,1;0,1;-1.0
tweets589.xml=0,1;0,1;-1.0
tweets340.xml=0,1;1,0;-1.0
tweets332.xml=1,0;1,0;-1.0
tweets101.xml=0,1;0,1;-1.0
tweets324.xml=1,0;1,0;-1.0
tweets171.xml=0,1;0,1;-1.0
tweets394.xml=0,1;1,0;-1.0
tweets163.xml=0,1;0,1;-1.0
tweets386.xml=0,1;1,0;-1.0
tweets410.xml=0,1;0,1;-1.0
tweets378.xml=0,1;1,0;-1.0
tweets155.xml=0,1;0,1;-1.0
tweets402.xml=0,1;1,0;-1.0
tweets147.xml=0,1;0,1;-1.0
tweets480.xml=0,1;1,0;-1.0
tweets139.xml=0,1;0,1;-1.0
tweets472.xml=0,1;0,1;-1.0
tweets609.xml=0,1;0,1;-1.0
tweets241.xml=0,1;0,1;-1.0
tweets464.xml=0,1;0,1;-1.0
tweets233.xml=0,1;0,1;-1.0
tweets456.xml=0,1;0,1;-1.0
tweets448.xml=0,1;1,0;-1.0
tweets225.xml=0,1;1,0;-1.0
tweets217.xml=0,1;0,1;-1.0
tweets550.xml=0,1;0,1;-1.0
tweets295.xml=0,1;0,1;-1.0
tweets209.xml=0,1;0,1;-1.0
tweets542.xml=0,1;0,1;-1.0
tweets287.xml=0,1;0,1;-1.0
tweets279.xml=0,1;1,0;-1.0
tweets534.xml=0,1;0,1;-1.0
tweets311.xml=0,1;0,1;-1.0
tweets303.xml=1,0;1,0;-1.0
tweets526.xml=0,1;0,1;-1.0
tweets518.xml=0,1;0,1;-1.0
tweets596.xml=0,1;0,1;-1.0
tweets588.xml=0,1;0,1;-1.0
tweets331.xml=0,1;1,0;-1.0
tweets323.xml=0,1;1,0;-1.0
tweets170.xml=0,1;0,1;-1.0
tweets393.xml=1,0;0,1;-1.0
tweets162.xml=0,1;1,0;-1.0
tweets385.xml=1,0;1,0;-1.0
tweets154.xml=0,1;0,1;-1.0
tweets377.xml=0,1;0,1;-1.0
tweets401.xml=0,1;0,1;-1.0
tweets146.xml=0,1;0,1;-1.0
tweets369.xml=0,1;1,0;-1.0
tweets138.xml=0,1;0,1;-1.0
tweets471.xml=0,1;0,1;-1.0
tweets608.xml=0,1;0,1;-1.0
tweets463.xml=0,1;0,1;-1.0
tweets240.xml=0,1;0,1;-1.0
tweets232.xml=0,1;0,1;-1.0
tweets455.xml=0,1;0,1;-1.0
tweets224.xml=0,1;0,1;-1.0
tweets447.xml=0,1;0,1;-1.0
tweets216.xml=0,1;0,1;-1.0
tweets439.xml=0,1;0,1;-1.0
tweets294.xml=0,1;0,1;-1.0
tweets208.xml=0,1;0,1;-1.0
tweets541.xml=1,0;0,1;-1.0
tweets286.xml=1,0;1,0;-1.0
tweets310.xml=1,0;1,0;-1.0
tweets278.xml=0,1;1,0;-1.0
tweets533.xml=0,1;0,1;-1.0
tweets302.xml=0,1;0,1;-1.0
tweets525.xml=0,1;0,1;-1.0
tweets517.xml=0,1;0,1;-1.0
tweets595.xml=0,1;1,0;-1.0
tweets509.xml=0,1;0,1;-1.0
tweets587.xml=0,1;0,1;-1.0
tweets579.xml=0,1;0,1;-1.0
tweets330.xml=0,1;0,1;-1.0
tweets322.xml=1,0;1,0;-1.0
tweets392.xml=0,1;0,1;-1.0
tweets161.xml=0,1;0,1;-1.0
tweets384.xml=0,1;0,1;-1.0
tweets376.xml=0,1;0,1;-1.0
tweets153.xml=0,1;0,1;-1.0
tweets368.xml=0,1;1,0;-1.0
tweets145.xml=0,1;0,1;-1.0
tweets400.xml=0,1;0,1;-1.0
tweets137.xml=1,0;1,0;-1.0
tweets470.xml=0,1;0,1;-1.0
tweets129.xml=0,1;0,1;-1.0
tweets607.xml=0,1;0,1;-1.0
tweets462.xml=0,1;0,1;-1.0
tweets231.xml=0,1;0,1;-1.0
tweets454.xml=0,1;0,1;-1.0
tweets199.xml=0,1;0,1;-1.0
tweets446.xml=0,1;0,1;-1.0
tweets223.xml=0,1;0,1;-1.0
tweets215.xml=0,1;0,1;-1.0
tweets438.xml=0,1;0,1;-1.0
tweets293.xml=0,1;0,1;-1.0
tweets207.xml=0,1;0,1;-1.0
tweets540.xml=0,1;0,1;-1.0
tweets285.xml=0,1;1,0;-1.0
tweets532.xml=0,1;0,1;-1.0
tweets277.xml=1,0;0,1;-1.0
tweets524.xml=0,1;0,1;-1.0
tweets301.xml=0,1;1,0;-1.0
tweets269.xml=0,1;0,1;-1.0
tweets516.xml=0,1;0,1;-1.0
tweets594.xml=0,1;1,0;-1.0
tweets508.xml=0,1;0,1;-1.0
tweets586.xml=0,1;0,1;-1.0
tweets578.xml=0,1;0,1;-1.0
tweets321.xml=1,0;1,0;-1.0
tweets391.xml=0,1;0,1;-1.0
tweets383.xml=0,1;0,1;-1.0
tweets160.xml=0,1;0,1;-1.0
tweets375.xml=0,1;0,1;-1.0
tweets152.xml=0,1;0,1;-1.0
tweets144.xml=0,1;0,1;-1.0
tweets367.xml=0,1;0,1;-1.0
tweets359.xml=0,1;0,1;-1.0
tweets136.xml=0,1;0,1;-1.0
tweets128.xml=0,1;0,1;-1.0
tweets606.xml=0,1;0,1;-1.0
tweets461.xml=0,1;1,0;-1.0
tweets230.xml=0,1;0,1;-1.0
tweets453.xml=0,1;1,0;-1.0
tweets198.xml=0,1;0,1;-1.0
tweets445.xml=0,1;0,1;-1.0
tweets222.xml=0,1;0,1;-1.0
tweets214.xml=0,1;0,1;-1.0
tweets437.xml=0,1;0,1;-1.0
tweets292.xml=0,1;0,1;-1.0
tweets429.xml=0,1;1,0;-1.0
tweets206.xml=0,1;0,1;-1.0
tweets284.xml=0,1;0,1;-1.0
tweets276.xml=0,1;0,1;-1.0
tweets499.xml=0,1;0,1;-1.0
tweets531.xml=0,1;0,1;-1.0
tweets523.xml=0,1;0,1;-1.0
tweets300.xml=0,1;0,1;-1.0
tweets268.xml=0,1;0,1;-1.0
tweets515.xml=0,1;0,1;-1.0
tweets593.xml=0,1;0,1;-1.0
tweets507.xml=0,1;0,1;-1.0
tweets585.xml=0,1;0,1;-1.0
tweets577.xml=0,1;0,1;-1.0
tweets569.xml=0,1;0,1;-1.0
tweets320.xml=0,1;1,0;-1.0
tweets390.xml=0,1;0,1;-1.0
tweets382.xml=0,1;1,0;-1.0
tweets374.xml=0,1;1,0;-1.0
tweets151.xml=0,1;0,1;-1.0
tweets366.xml=0,1;1,0;-1.0
tweets143.xml=0,1;0,1;-1.0
tweets358.xml=0,1;0,1;-1.0
tweets135.xml=1,0;1,0;-1.0
tweets613.xml=0,1;0,1;-1.0
tweets127.xml=0,1;0,1;-1.0
tweets605.xml=0,1;0,1;-1.0
tweets460.xml=0,1;1,0;-1.0
tweets119.xml=0,1;0,1;-1.0
tweets197.xml=0,1;0,1;-1.0
tweets452.xml=0,1;0,1;-1.0
tweets189.xml=0,1;0,1;-1.0
tweets221.xml=0,1;0,1;-1.0
tweets444.xml=0,1;0,1;-1.0
tweets436.xml=0,1;1,0;-1.0
tweets213.xml=0,1;1,0;-1.0
tweets291.xml=0,1;1,0;-1.0
tweets205.xml=0,1;0,1;-1.0
tweets428.xml=0,1;0,1;-1.0
tweets283.xml=0,1;0,1;-1.0
tweets530.xml=0,1;0,1;-1.0
tweets275.xml=0,1;0,1;-1.0
tweets498.xml=0,1;0,1;-1.0
tweets267.xml=1,0;0,1;-1.0
tweets522.xml=1,0;0,1;-1.0
tweets259.xml=0,1;0,1;-1.0
tweets514.xml=0,1;0,1;-1.0
tweets592.xml=0,1;0,1;-1.0
tweets506.xml=0,1;0,1;-1.0
tweets584.xml=0,1;0,1;-1.0
tweets576.xml=0,1;0,1;-1.0
tweets568.xml=0,1;0,1;-1.0
tweets381.xml=0,1;0,1;-1.0
tweets150.xml=1,0;0,1;-1.0
tweets373.xml=0,1;0,1;-1.0
tweets142.xml=0,1;0,1;-1.0
tweets365.xml=1,0;1,0;-1.0
tweets612.xml=0,1;0,1;-1.0
tweets134.xml=0,1;0,1;-1.0
tweets357.xml=0,1;1,0;-1.0
tweets349.xml=0,1;0,1;-1.0
tweets604.xml=0,1;1,0;-1.0
tweets126.xml=0,1;0,1;-1.0
tweets118.xml=0,1;0,1;-1.0
tweets196.xml=0,1;0,1;-1.0
tweets451.xml=0,1;0,1;-1.0
tweets443.xml=1,0;1,0;-1.0
tweets220.xml=0,1;0,1;-1.0
tweets188.xml=0,1;0,1;-1.0
tweets212.xml=0,1;1,0;-1.0
tweets435.xml=0,1;0,1;-1.0
tweets290.xml=0,1;0,1;-1.0
tweets427.xml=0,1;0,1;-1.0
tweets204.xml=0,1;0,1;-1.0
tweets282.xml=0,1;1,0;-1.0
tweets419.xml=0,1;0,1;-1.0
tweets274.xml=0,1;1,0;-1.0
tweets497.xml=0,1;0,1;-1.0
tweets489.xml=0,1;0,1;-1.0
tweets521.xml=0,1;0,1;-1.0
tweets266.xml=0,1;1,0;-1.0
tweets258.xml=0,1;0,1;-1.0
tweets513.xml=0,1;0,1;-1.0
tweets591.xml=0,1;0,1;-1.0
tweets505.xml=0,1;0,1;-1.0
tweets583.xml=0,1;1,0;-1.0
tweets575.xml=0,1;0,1;-1.0
tweets567.xml=0,1;0,1;-1.0
tweets559.xml=0,1;0,1;-1.0
tweets380.xml=0,1;0,1;-1.0
tweets372.xml=0,1;0,1;-1.0
tweets141.xml=0,1;0,1;-1.0
tweets364.xml=0,1;1,0;-1.0
tweets133.xml=0,1;0,1;-1.0
tweets611.xml=0,1;0,1;-1.0
tweets356.xml=1,0;0,1;-1.0
tweets348.xml=1,0;1,0;-1.0
tweets603.xml=0,1;1,0;-1.0
tweets125.xml=0,1;0,1;-1.0
tweets117.xml=0,1;1,0;-1.0
tweets195.xml=0,1;0,1;-1.0
tweets450.xml=0,1;0,1;-1.0
tweets109.xml=0,1;1,0;-1.0
tweets442.xml=0,1;0,1;-1.0
tweets187.xml=1,0;1,0;-1.0
tweets434.xml=0,1;1,0;-1.0
tweets179.xml=0,1;0,1;-1.0
tweets211.xml=0,1;0,1;-1.0
tweets203.xml=0,1;0,1;-1.0
tweets426.xml=1,0;1,0;-1.0
tweets281.xml=0,1;1,0;-1.0
tweets418.xml=0,1;0,1;-1.0
tweets273.xml=0,1;1,0;-1.0
tweets496.xml=0,1;0,1;-1.0
tweets520.xml=0,1;0,1;-1.0
tweets488.xml=0,1;1,0;-1.0
tweets265.xml=0,1;0,1;-1.0
tweets257.xml=1,0;1,0;-1.0
tweets512.xml=0,1;0,1;-1.0
tweets590.xml=0,1;0,1;-1.0
tweets249.xml=0,1;0,1;-1.0
tweets504.xml=0,1;0,1;-1.0
tweets582.xml=0,1;1,0;-1.0
tweets574.xml=0,1;0,1;-1.0
tweets566.xml=0,1;0,1;-1.0
tweets558.xml=1,0;0,1;-1.0
tweets371.xml=0,1;0,1;-1.0
tweets363.xml=0,1;1,0;-1.0
tweets140.xml=0,1;0,1;-1.0
tweets610.xml=0,1;0,1;-1.0
tweets355.xml=0,1;0,1;-1.0
tweets132.xml=0,1;0,1;-1.0
tweets602.xml=0,1;0,1;-1.0
tweets124.xml=0,1;0,1;-1.0
tweets347.xml=0,1;1,0;-1.0
tweets116.xml=0,1;0,1;-1.0
tweets339.xml=0,1;0,1;-1.0
tweets194.xml=1,0;0,1;-1.0
tweets108.xml=0,1;0,1;-1.0
tweets186.xml=0,1;1,0;-1.0
tweets441.xml=0,1;1,0;-1.0
tweets178.xml=0,1;0,1;-1.0
tweets210.xml=0,1;0,1;-1.0
tweets433.xml=0,1;0,1;-1.0
tweets202.xml=0,1;0,1;-1.0
tweets425.xml=0,1;0,1;-1.0
tweets280.xml=0,1;0,1;-1.0
tweets417.xml=0,1;0,1;-1.0
tweets495.xml=0,1;0,1;-1.0
tweets272.xml=0,1;0,1;-1.0
tweets409.xml=0,1;0,1;-1.0
tweets264.xml=0,1;0,1;-1.0
tweets487.xml=0,1;0,1;-1.0
tweets511.xml=0,1;0,1;-1.0
tweets479.xml=0,1;1,0;-1.0
tweets256.xml=0,1;0,1;-1.0
tweets248.xml=0,1;1,0;-1.0
tweets503.xml=0,1;0,1;-1.0
tweets581.xml=0,1;0,1;-1.0
tweets573.xml=0,1;0,1;-1.0
tweets565.xml=0,1;0,1;-1.0
tweets557.xml=0,1;0,1;-1.0
tweets549.xml=0,1;0,1;-1.0
tweets318.xml=1,0;1,0;-1.0
tweets370.xml=1,0;1,0;-1.0
tweets362.xml=0,1;0,1;-1.0
tweets131.xml=0,1;0,1;-1.0
tweets354.xml=0,1;0,1;-1.0
tweets123.xml=1,0;1,0;-1.0
tweets601.xml=0,1;0,1;-1.0
tweets346.xml=0,1;0,1;-1.0
tweets115.xml=0,1;0,1;-1.0
tweets338.xml=1,0;1,0;-1.0
tweets193.xml=0,1;0,1;-1.0
tweets107.xml=0,1;0,1;-1.0
tweets185.xml=0,1;0,1;-1.0
tweets440.xml=0,1;0,1;-1.0
tweets432.xml=0,1;0,1;-1.0
tweets177.xml=0,1;1,0;-1.0
tweets424.xml=0,1;1,0;-1.0
tweets201.xml=0,1;0,1;-1.0
tweets169.xml=0,1;0,1;-1.0
tweets416.xml=0,1;0,1;-1.0
tweets494.xml=0,1;0,1;-1.0
tweets271.xml=0,1;0,1;-1.0
tweets408.xml=0,1;0,1;-1.0
tweets263.xml=0,1;0,1;-1.0
tweets486.xml=0,1;0,1;-1.0
tweets478.xml=0,1;0,1;-1.0
tweets510.xml=0,1;0,1;-1.0
tweets255.xml=0,1;0,1;-1.0
tweets502.xml=0,1;0,1;-1.0
tweets247.xml=0,1;0,1;-1.0
tweets580.xml=0,1;0,1;-1.0
tweets239.xml=0,1;0,1;-1.0
tweets572.xml=0,1;0,1;-1.0
tweets564.xml=0,1;0,1;-1.0
tweets556.xml=0,1;0,1;-1.0
tweets548.xml=0,1;0,1;-1.0
tweets317.xml=0,1;1,0;-1.0
tweets309.xml=0,1;0,1;-1.0
tweets361.xml=0,1;0,1;-1.0
tweets353.xml=0,1;0,1;-1.0
tweets130.xml=1,0;1,0;-1.0
tweets122.xml=0,1;0,1;-1.0
tweets345.xml=0,1;1,0;-1.0
tweets600.xml=0,1;1,0;-1.0
tweets337.xml=1,0;1,0;-1.0
tweets114.xml=0,1;0,1;-1.0
tweets192.xml=0,1;0,1;-1.0
tweets106.xml=0,1;0,1;-1.0
tweets329.xml=0,1;0,1;-1.0
tweets184.xml=0,1;1,0;-1.0
tweets431.xml=0,1;0,1;-1.0
tweets399.xml=0,1;0,1;-1.0
tweets176.xml=0,1;0,1;-1.0
tweets200.xml=0,1;0,1;-1.0
tweets423.xml=1,0;0,1;-1.0
tweets168.xml=0,1;0,1;-1.0
tweets415.xml=0,1;0,1;-1.0
tweets270.xml=0,1;0,1;-1.0
tweets493.xml=0,1;0,1;-1.0
tweets407.xml=0,1;0,1;-1.0
tweets485.xml=1,0;1,0;-1.0
tweets262.xml=0,1;0,1;-1.0
tweets254.xml=0,1;0,1;-1.0
tweets477.xml=0,1;0,1;-1.0
tweets246.xml=0,1;0,1;-1.0
tweets469.xml=0,1;0,1;-1.0
tweets501.xml=0,1;0,1;-1.0
tweets238.xml=0,1;0,1;-1.0
tweets571.xml=0,1;0,1;-1.0
tweets563.xml=0,1;0,1;-1.0
tweets555.xml=0,1;0,1;-1.0
tweets547.xml=0,1;0,1;-1.0
tweets316.xml=1,0;1,0;-1.0
tweets539.xml=0,1;0,1;-1.0
tweets308.xml=0,1;0,1;-1.0
tweets360.xml=0,1;0,1;-1.0
tweets352.xml=1,0;1,0;-1.0
tweets344.xml=0,1;1,0;-1.0
tweets121.xml=0,1;0,1;-1.0
tweets113.xml=0,1;0,1;-1.0
tweets336.xml=1,0;1,0;-1.0
